"Ano e mês do lançamento";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão Subordinado";"Nome Órgão Subordinado";"Código Unidade Gestora";"Nome Unidade Gestora";"Código Gestão";"Nome Gestão";"Código Unidade Orçamentária";"Nome Unidade Orçamentária";"Código Função";"Nome Função";"Código Subfução";"Nome Subfunção";"Código Programa Orçamentário";"Nome Programa Orçamentário";"Código Ação";"Nome Ação";"Código Plano Orçamentário";"Plano Orçamentário";"Código Programa Governo";"Nome Programa Governo";"UF";"Município";"Código Subtítulo";"Nome Subtítulo";"Código Localizador";"Nome Localizador";"Sigla Localizador";"Descrição Complementar Localizador";"Código Autor Emenda";"Nome Autor Emenda";"Código Categoria Econômica";"Nome Categoria Econômica";"Código Grupo de Despesa";"Nome Grupo de Despesa";"Código Elemento de Despesa";"Nome Elemento de Despesa";"Código Modalidade da Despesa";"Modalidade da Despesa";"Valor Empenhado (R$)";"Valor Liquidado (R$)";"Valor Pago (R$)";"Valor Restos a Pagar Inscritos (R$)";"Valor Restos a Pagar Cancelado (R$)";"Valor Restos a Pagar Pagos (R$)"
"2025/01";"52000";"Ministério da Defesa";"52904";"Fundo do Exército";"167466";"COMANDO 11 BRIGADA INFANTARIA MECANIZADA";"00001";"TESOURO NACIONAL";"52921";"FUNDO DO EXERCITO";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"";"";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"1105471,37";"1042443,55";"942997,35";"0,00";"0,00";"0,00"
"2025/01";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"15225";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"26234";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"12";"Educação";"364";"Ensino superior";"5113";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"0000";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"00";"Sem informação";"ES";"";"20RK0032";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DO ESPIRIT";"0032";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"14";"Diárias - Civil";"90";"Aplicações Diretas";"429662,00";"30629,40";"27496,40";"0,00";"0,00";"0,00"
"2025/01";"26000";"Ministério da Educação";"26436";"Instituto Federal de Educação, Ciência e Tecnologia Sul-rio-grandense";"158339";"INST.FED.SUL-RIO-GRANDENSE/CAMPUS SAPUCAIA";"26436";"INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE";"26436";"INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"00";"Sem informação";"RS";"";"20RL0043";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DO RIO GRA";"0043";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"18";"Auxílio Financeiro a Estudantes";"90";"Aplicações Diretas";"2100,00";"420,00";"0,00";"0,00";"0,00";"75200,00"
"2025/01";"26000";"Ministério da Educação";"26242";"Universidade Federal de Pernambuco";"153409";"PROREITORIA DE GESTAO ADMINISTRATIVA";"15233";"UNIVERSIDADE FEDERAL DE PERNAMBUCO";"26242";"UNIVERSIDADE FEDERAL DE PERNAMBUCO";"12";"Educação";"364";"Ensino superior";"5113";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"0000";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"00";"Sem informação";"PE";"";"20RK0026";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE PERNAMB";"0026";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"387711,07";"0,00";"0,00";"0,00";"0,00";"151950,14"
"2025/01";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160179";"3º CENTRO DE GEOINFORMACAO";"00001";"TESOURO NACIONAL";"52121";"COMANDO DO EXERCITO";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0004";"MANUTENCAO GERAL";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"47";"Obrigações Tributárias e Contributivas";"90";"Aplicações Diretas";"229,17";"0,00";"0,00";"0,00";"0,00";"0,00"
"2025/01";"42000";"Ministério da Cultura";"20411";"Instituto do Patrimônio Histórico e Artístico Nacional";"343026";"IPHAN - EXECUCAO ORCAMENTARIA E FINANCEIRA";"40401";"INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL";"42204";"INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL";"13";"Cultura";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0000";"ADMINISTRACAO DA UNIDADE";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"40";"Serviços de Tecnologia da Informação e Com";"90";"Aplicações Diretas";"728649,00";"75308,23";"0,00";"0,00";"307930,61";"509695,05"
"2025/01";"36000";"Ministério da Saúde";"36211";"Fundação Nacional de Saúde";"255000";"FUNDACAO NACIONAL DE SAUDE - DF";"36211";"FUNDACAO NACIONAL DE SAUDE";"36211";"FUNDACAO NACIONAL DE SAUDE";"10";"Saúde";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0000";"ADMINISTRACAO DA UNIDADE";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"37";"Locação de Mão-de-Obra";"90";"Aplicações Diretas";"13423354,22";"0,00";"0,00";"0,00";"327,27";"3475046,00"
"2025/01";"32000";"Ministério de Minas e Energia";"29208";"Companhia de Pesquisa de Recursos Minerais";"495350";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"29208";"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"53210";"AGENCIA NACIONAL DE AGUAS - ANA";"18";"Gestão ambiental";"544";"Recursos hídricos";"2321";"RECURSOS HIDRICOS: AGUA EM QUANTIDADE E QUALIDADE PARA SEMPRE";"2378";"OPERACAO DA REDE HIDROMETEOROLOGICA";"0000";"OPERACAO DA REDE HIDROMETEOROLOGICA";"00";"Sem informação";"";"";"23780001";"OPERACAO DA REDE HIDROMETEOROLOGICA  - NACIONAL";"0001";"OPERACAO DA REDE HIDROMETEOROLOGICA  - NACION";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"9800,20";"3900,00";"0,00";"0,00";"5823,50";"44486,66"
"2025/01";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155012";"HOSP UNIVERSITARIO CASSIANO ANTONIO DE MORAES";"26443";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES";"36901";"FUNDO NACIONAL DE SAUDE";"10";"Saúde";"302";"Assistência hospitalar e ambulatorial";"5118";"ATENCAO ESPECIALIZADA A SAUDE";"8585";"ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE";"000I";"CUSTEIO DE SERVICOS PRESTADOS PELOS HOSPITAIS UNIVERSITARIOS FEDERAIS, NO AMBITO DO PROGRAMA NACIONAL DE QUALIFICACAO E AMPLIACAO DOS SERVICOS PRESTADOS POR HOSPITAIS UNIVERSITARIOS FEDERAIS QUE INTEG";"00";"Sem informação";"";"";"85850001";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NACIONAL";"0001";"ATENCAO A SAUDE DA POPULACAO PARA PRO - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"40";"Serviços de Tecnologia da Informação e Com";"90";"Aplicações Diretas";"0,00";"0,00";"0,00";"0,00";"0,00";"22678,59"
"2025/01";"24000";"Ministério da Ciência, Tecnologia e Inovaç";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO";"00001";"TESOURO NACIONAL";"24901";"FUNDO NACIONAL DE DESENV.CIENT.E TECNOLOGICO";"19";"Ciência e Tecnologia";"572";"Desenvolvimento tecnológico e engenharia";"2308";"CONSOLIDACAO DO SISTEMA NACIONAL DE CIENCIA, TECNOLOGIAE INOVACAO - SNCTI";"20I4";"FOMENTO A PESQUISA E DESENVOLVIMENTO EM AREAS BASICAS E ESTRATEGICAS";"0000";"FOMENTO A PESQUISA E DESENVOLVIMENTO EM AREAS BASICAS E ESTRATEGICAS";"00";"Sem informação";"";"";"20I40001";"FOMENTO A PESQUISA E DESENVOLVIMENTO - NACIONAL";"0001";"FOMENTO A PESQUISA E DESENVOLVIMENTO - NACION";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"41";"Contribuições";"50";"Transferências a Instituições Privadas sem Fins Lucrativos";"52782227,77";"39659391,53";"35220200,10";"0,00";"0,00";"1061382,45"
"2025/01";"26000";"Ministério da Educação";"26403";"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas";"155422";"IFAM - CAMPUS MANACAPURU";"26403";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"26403";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAZONAS";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação";"AM";"";"20RL0013";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DO AMAZONA";"0013";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"90";"Aplicações Diretas";"2515,44";"2515,44";"2515,44";"0,00";"0,00";"0,00"
"2025/01";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"158402";"INST. FED. DO PARANA/CAMPUS UMUARAMA";"26432";"INSTITUTO FEDERAL DO PARANA";"26432";"INSTITUTO FEDERAL DO PARANA - IFPR";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação";"PR";"";"20RL0041";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DO PARANA";"0041";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"37";"Locação de Mão-de-Obra";"90";"Aplicações Diretas";"111317,38";"0,00";"0,00";"0,00";"0,00";"109814,59"
"2025/01";"44000";"Ministério do Meio Ambiente e Mudança do Cl";"20701";"Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis";"193099";"IBAMA-INST.BRAS.DO MEIO AMB.E DOS REC.NAT.REN";"19211";"INST.BRAS.DO MEIO-AMBIENTE E DOS REC.NAT.REN.";"44201";"INST.BRAS.DO MEIO AMB.E REC.NAT.RENOVAVEIS";"18";"Gestão ambiental";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0007";"MANUTENCAO E MODERNIZACAO DA INFRAESTRUTURA FISICA DA SEDE E DAS UNIDADES DESCENTRALIZADAS";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"0,00";"0,00";"0,00";"0,00";"0,00";"898216,77"
"2025/01";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"787700";"HOSPITAL NAVAL DE BRASILIA";"00001";"TESOURO NACIONAL";"52931";"FUNDO NAVAL";"05";"Defesa nacional";"331";"Proteção e benefícios ao trabalhador";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2004";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES";"0007";"ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR";"00";"Sem informação";"";"";"20040001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL";"0001";"ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"579074,78";"0,00";"0,00";"0,00";"0,00";"27211,33"
"2025/01";"26000";"Ministério da Educação";"26435";"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte";"158372";"INST.FED.DO RN/CAMPUS SANTA CRUZ";"26435";"INST.FED.DE EDUC.,CIENC.E TEC.DO RN";"26435";"INST.FED.DE EDUC.,CIENC.E TEC.DO RN";"12";"Educação";"363";"Ensino profissional";"5012";"EDUCACAO PROFISSIONAL E TECNOLOGICA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"00";"Sem informação";"RN";"";"20RL7056";"FUNCIONAMENTO DAS INSTITUICOES DA RED - CUSTEIO E AQUISICAO";"7056";"FUNCIONAMENTO DAS INSTITUICOES DA RED - CUSTE";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"0,00";"0,00";"0,00";"0,00";"0,23";"0,00"
"2025/01";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Polícia Federal";"200350";"SUPERINTENDENCIA REG DE POLICIA FEDERAL EM MG";"00001";"TESOURO NACIONAL";"30108";"DEPARTAMENTO DE POLICIA FEDERAL";"06";"Segurança pública";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0001";"OUTRAS DESPESAS ADMINISTRATIVAS";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"449284,04";"25600,00";"25600,00";"0,00";"0,00";"51359,17"
"2025/01";"26000";"Ministério da Educação";"26407";"Instituto Federal de Educação, Ciência e Tecnologia Goiano";"158124";"IF GOIANO - REITORIA";"26407";"INST.FED.DE EDUC.,CIENC.E TEC.GOIANO";"26407";"INST.FED.DE EDUC.,CIENC.E TEC.GOIANO";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"20RL";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"00";"Sem informação";"GO";"";"20RL0052";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE GOIAS";"0052";"FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"92";"Despesas de Exercícios Anteriores";"90";"Aplicações Diretas";"55000,00";"0,00";"0,00";"0,00";"0,00";"5299,38"
"2025/01";"26000";"Ministério da Educação";"26431";"Instituto Federal de Educação, Ciência e Tecnologia do Piauí";"158146";"INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI";"26431";"INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI";"26101";"MINISTERIO DA EDUCACAO";"12";"Educação";"363";"Ensino profissional";"5112";"EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA";"15R4";"APOIO A EXPANSAO, CONSOLIDACAO, REESTRUTURACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA";"0000";"APOIO A EXPANSAO, CONSOLIDACAO, REESTRUTURACAO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS";"PA";"Sem informação";"";"";"15R40001";"APOIO A EXPANSAO, CONSOLIDACAO, REEST - NACIONAL";"0001";"APOIO A EXPANSAO, CONSOLIDACAO, REEST - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"4";"DESPESAS DE CAPITAL";"4";"Investimentos";"51";"Obras e Instalações";"90";"Aplicações Diretas";"500000,00";"0,00";"0,00";"0,00";"0,00";"590810,06"
"2025/01";"26000";"Ministério da Educação";"26267";"Universidade Federal da Integração Latino-Americana";"158658";"UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA";"26267";"UNIVERS. FEDERAL DA INTEG. LATINO AMERICANA";"26267";"UNIVERS. FEDERAL DA INTEG. LATINO AMERICANA";"12";"Educação";"364";"Ensino superior";"5113";"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"0000";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"00";"Sem informação";"PR";"";"20RK0041";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DO PARANA";"0041";"FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ES";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"30";"Material de Consumo";"90";"Aplicações Diretas";"73700,00";"0,00";"0,00";"0,00";"10000,00";"119451,82"
"2025/01";"39000";"Ministério dos Transportes";"39252";"Departamento Nacional de Infraestrutura de Transportes";"393027";"SUPERINTENDENCIA REG. NO ESTADO BA - DNIT";"39252";"DEPTO. NAC. DE INFRA±ESTRUTURA DE TRANSPORTES";"39252";"DEPTO.NAC.DE INFRA-ESTRUTURA DE TRANSPORTES";"26";"Transporte";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"2000";"ADMINISTRACAO DA UNIDADE";"0000";"ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS";"00";"Sem informação";"";"";"20000001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"0001";"ADMINISTRACAO DA UNIDADE       - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"40";"Serviços de Tecnologia da Informação e Com";"90";"Aplicações Diretas";"20000,00";"2425,77";"0,00";"0,00";"0,00";"0,00"
"2025/01";"35000";"Ministério das Relações Exteriores";"35000";"Ministério das Relações Exteriores - Unidades com vínculo direto";"240086";"CONSULADO-GERAL EM PARIS";"00001";"TESOURO NACIONAL";"35101";"MINISTERIO DAS RELACOES EXTERIORES";"07";"Relações exteriores";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"216H";"AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"0000";"AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS";"00";"Sem informação";"";"";"216H0002";"AJUDA DE CUSTO PARA MORADIA OU AUXILI - EXTERIOR";"0002";"AJUDA DE CUSTO PARA MORADIA OU AUXILI - EXTER";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"93";"Indenizações e Restituições";"90";"Aplicações Diretas";"376752,82";"352968,37";"352968,37";"0,00";"0,00";"0,00"
"2025/01";"49000";"Ministério do Desenvolvimento Agrário e Agr";"22201";"Instituto Nacional de Colonização e Reforma Agrária";"373037";"SUPERINT. REG. DO OESTE DO PARA - SR(PA/O)";"37201";"INSTITUTO NAC. DE COLONIZACAO E REF.AGRARIA";"49201";"INSTITUTO NAC. DE COLONIZACAO E REF. AGRARIA";"21";"Organização agrária";"422";"Direitos individuais, coletivos e difusos";"5136";"GOVERNANCA FUNDIARIA, REFORMA AGRARIA E REGULARIZACAO DE TERRITORIOS QUILOMBOLAS E DE POVOS E COMUNIDADES TRADICIONAIS";"210R";"MONITORAMENTO DE CONFLITOS AGRARIOS E PACIFICACAO NO CAMPO";"0005";"MEDIACAO DE CONFLITOS AGRARIOS, ASSISTENCIA SOCIAL, TECNICA E JURIDICA AS FAMILIAS ACAMPADAS";"00";"Sem informação";"";"";"210R0001";"MONITORAMENTO DE CONFLITOS AGRARIOS E - NACIONAL";"0001";"MONITORAMENTO DE CONFLITOS AGRARIOS E - NACIO";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"39";"Outros Serviços de Terceiros - Pessoa Juríd";"90";"Aplicações Diretas";"0,00";"0,00";"0,00";"0,00";"0,00";"149,55"
"2025/01";"52000";"Ministério da Defesa";"52233";"Amazônia Azul Tecnologia de Defesa S.A.";"710300";"AMAZONIA AZUL TECNOL. DE DEFESA S.A - AMAZUL";"52233";"AMAZONIA AZUL TECNOLOGIAS DE DEFESA S.A.";"52233";"AMAZONIA AZUL TECNOLOGIAS DE DEFESA S.A.";"05";"Defesa nacional";"122";"Administração geral";"0032";"PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO";"20TP";"ATIVOS CIVIS DA UNIAO";"0000";"ATIVOS CIVIS DA UNIAO";"00";"Sem informação";"SP";"";"20TP0035";"ATIVOS CIVIS DA UNIAO         - NO ESTADO DE SAO PAU";"0035";"ATIVOS CIVIS DA UNIAO         - NO ESTADO DE ";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"1";"Pessoal e Encargos Sociais";"13";"Obrigações Patronais";"90";"Aplicações Diretas";"21432113,00";"0,00";"0,00";"0,00";"0,00";"2698292,18"
"2025/01";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160552";"ESCRITORIO REGIONAL OP C PIPA/7ª RM";"00001";"TESOURO NACIONAL";"53101";"MIN. DA INTEGR. E DO DESENVOLVIMENTO REGIONAL";"06";"Segurança pública";"182";"Defesa civil";"2318";"GESTAO DE RISCOS E DE DESASTRES";"22BO";"ACOES DE PROTECAO E DEFESA CIVIL";"0001";"OPERACAO CARRO-PIPA PARA DISTRIBUICAO DE AGUA NO SEMIARIDO BRASILEIRO PELO EXERCITO BRASILEIRO";"00";"Sem informação";"";"";"22BO0001";"ACOES DE PROTECAO E DEFESA CIVIL   - NACIONAL";"0001";"ACOES DE PROTECAO E DEFESA CIVIL   - NACIONAL";"-1";"Sem informação";"";"SEM EMENDA";"3";"DESPESAS CORRENTES";"3";"Outras Despesas Correntes";"36";"Outros Serviços de Terceiros - Pessoa Físic";"90";"Aplicações Diretas";"8540835,61";"0,00";"0,00";"0,00";"0,00";"267470,58"
