Ano e mês do lançamento,Código Órgão Superior,Nome Órgão Superior,Código Órgão Subordinado,Nome Órgão Subordinado,Código Unidade Gestora,Nome Unidade Gestora,Código Gestão,Nome Gestão,Código Unidade Orçamentária,Nome Unidade Orçamentária,Código Função,Nome Função,Código Subfução,Nome Subfunção,Código Programa Orçamentário,Nome Programa Orçamentário,Código Ação,Nome Ação,Código Plano Orçamentário,Plano Orçamentário,Código Programa Governo,Nome Programa Governo,UF,Município,Código Subtítulo,Nome Subtítulo,Código Localizador,Nome Localizador,Sigla Localizador,Descrição Complementar Localizador,Código Autor Emenda,Nome Autor Emenda,Código Categoria Econômica,Nome Categoria Econômica,Código Grupo de Despesa,Nome Grupo de Despesa,Código Elemento de Despesa,Nome Elemento de Despesa,Código Modalidade da Despesa,Modalidade da Despesa,Valor Empenhado (R$),Valor Liquidado (R$),Valor Pago (R$),Valor Restos a Pagar Inscritos (R$),Valor Restos a Pagar Cancelado (R$),Valor Restos a Pagar Pagos (R$)
2025/01,46000,Ministério da Gestão e da Inovação em Ser,46000,Ministério da Gestão e da Inovação em Serviços Públicos - Unidades com vínculo direto,170605,DIVISAO DE DIARIAS E PASSAGENS - DAL/ME,1,TESOURO NACIONAL,28101,MINIST.DESENVOLV.INDUSTR.COMERCIO E SERVICOS,22,Indústria,661,Promoção industrial,2801,"NEOINDUSTRIALIZACAO, AMBIENTE DE NEGOCIOS E PARTICIPACAO ECONOMICA INTERNACIONAL",21FH,"MUNICIPIOS VERDES E PROMOCAO DO DESENVOLVIMENTO DA ECONOMIA VERDE, DESCARBONIZACAO E BIOINDUSTRIA",0004,PROMOCAO DA DESCARBONIZACAO,00,Sem informação,,,21FH0001,MUNICIPIOS VERDES E PROMOCAO DO DESEN - NACIONAL,1,MUNICIPIOS VERDES E PROMOCAO DO DESEN - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"1000,00","0,00","0,00","0,00","0,00","0,00"
2025/01,84000,Ministério dos Povos Indígenas,30202,Fundação Nacional dos Povos Indígenas,194006,COORDENACAO REGIONAL DE MANAUS/AM,19208,FUNDACAO NACIONAL DO INDIO,84201,FUNDACAO NACIONAL DOS POVOS INDIGENAS,14,Direitos da cidadania,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0001,OUTRAS DESPESAS ADMINISTRATIVAS,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,90,Aplicações Diretas,"37964,70","19059,63","14928,87","0,00","0,00","23548,97"
2025/01,26000,Ministério da Educação,26278,Fundação Universidade Federal de Pelotas,154047,FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS,15264,FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS,26278,FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS,12,Educação,364,Ensino superior,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP,ATIVOS CIVIS DA UNIAO,0000,ATIVOS CIVIS DA UNIAO,00,Sem informação,RS,,20TP0043,ATIVOS CIVIS DA UNIAO         - NO ESTADO DO RIO GRA,43,ATIVOS CIVIS DA UNIAO         - NO ESTADO DO ,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,16,Outras Despesas Variáveis - Pessoal Civil,90,Aplicações Diretas,"1170000,00","57721,52","0,00","0,00","0,00","72030,44"
2025/01,52000,Ministério da Defesa,52904,Fundo do Exército,167372,COMANDO DE ARTILHARIA DIVISIONARIA/3,1,TESOURO NACIONAL,52921,FUNDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0003,ASSISTENCIA MEDICA E ODONTOLOGICA DE MILITARES - COMPLEMENTACAO DA UNIAO,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,36,Outros Serviços de Terceiros - Pessoa Físic,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","23234,28"
2025/01,26000,Ministério da Educação,26351,Universidade Federal do Recôncavo da Bahia,158092,UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,26351,UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,26351,UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA,9,Previdência social,272,Previdência do regime estatutário,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181,APOSENTADORIAS E PENSOES CIVIS DA UNIAO,0000,APOSENTADORIAS E PENSOES CIVIS DA UNIAO,00,Sem informação,BA,,01810029,APOSENTADORIAS E PENSOES CIVIS DA UNI - NO ESTADO DA BAHIA,29,APOSENTADORIAS E PENSOES CIVIS DA UNI - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,1,Pessoal e Encargos Sociais,91,Sentenças Judiciais,90,Aplicações Diretas,"21476,00","1722,77","0,00","0,00","0,00","1722,77"
2025/01,26000,Ministério da Educação,26236,Universidade Federal Fluminense,153056,UNIVERSIDADE FEDERAL FLUMINENSE,15227,UNIVERSIDADE FEDERAL FLUMINENSE,26232,UNIVERSIDADE FEDERAL DA BAHIA,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,0000,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS,00,Sem informação,BA,,20RK0029,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DA BAHIA,29,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,18,Auxílio Financeiro a Estudantes,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","4200,00"
2025/01,39000,Ministério dos Transportes,39252,Departamento Nacional de Infraestrutura de Transportes,393003,DEPART.NAC.INFRA ESTRUTURA TRANSPORTES.,39252,DEPTO. NAC. DE INFRA±ESTRUTURA DE TRANSPORTES,68101,MINISTERIO DE PORTOS E AEROPORTOS,26,Transporte,784,Transporte hidroviário,3105,PORTOS E TRANSPORTE AQUAVIARIO,219Z,CONSERVACAO E RECUPERACAO DE ATIVOS DE INFRAESTRUTURA DA UNIAO,0000,CONSERVACAO E RECUPERACAO DE ATIVOS DE INFRAESTRUTURA DA UNIAO - DESPESAS DIVERSAS,PA,Sem informação,,,219Z6032,CONSERVACAO E RECUPERACAO DE ATIVOS D - NA REGIAO HIDROGRAFI,6032,CONSERVACAO E RECUPERACAO DE ATIVOS D - NA RE,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","6371011,13","19762697,55"
2025/01,26000,Ministério da Educação,26263,Universidade Federal de Lavras,153032,UNIVERSIDADE FEDERAL DE LAVRAS,15251,UNIVERSIDADE FEDERAL DE LAVRAS,26101,MINISTERIO DA EDUCACAO,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE",00P1,CONCESSAO DE BOLSAS DE RESIDENCIA EM SAUDE,0000,APOIO A RESIDENCIA EM SAUDE,00,Sem informação,,,00P10001,CONCESSAO DE BOLSAS DE RESIDENCIA EM - NACIONAL,1,CONCESSAO DE BOLSAS DE RESIDENCIA EM - NACION,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,47,Obrigações Tributárias e Contributivas,91,"Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fis","31206,28","31206,28","0,00","0,00","0,00","31206,28"
2025/01,52000,Ministério da Defesa,52121,Comando do Exército,160065,COMANDO DA 11A. REGIAO MILITAR,1,TESOURO NACIONAL,52121,COMANDO DO EXERCITO,5,Defesa nacional,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0004,MANUTENCAO GERAL,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"15305,00","0,00","0,00","0,00","0,00","2737,22"
2025/01,53000,Ministério da Integração e do Desenvolvime,53202,Superintendência do Desenvolvimento da Amazônia,533013,SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA,53202,SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA,53202,SUPERINTEND.DO DESENVOLV.DA AMAZONIA-SUDAM,4,Administração,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0000,ADMINISTRACAO DA UNIDADE - DESPESAS DIVERSAS,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"13000,00","4500,00","4500,00","0,00","0,00","2954,79"
2025/01,26000,Ministério da Educação,26263,Universidade Federal de Lavras,153032,UNIVERSIDADE FEDERAL DE LAVRAS,15251,UNIVERSIDADE FEDERAL DE LAVRAS,26263,UNIVERSIDADE FEDERAL DE LAVRAS,12,Educação,364,Ensino superior,5113,"EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE",20RK,FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,0002,FUNCIONAMENTO DOS HOSPITAIS VETERINARIOS,00,Sem informação,MG,,20RK0031,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G,31,FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","94584,32"
2025/01,42000,Ministério da Cultura,20411,Instituto do Patrimônio Histórico e Artístico Nacional,343006,SUPERINTENDENCIA DO IPHAN RIO DE JANEIRO-RJ,40401,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,42204,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,13,Cultura,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0000,ADMINISTRACAO DA UNIDADE,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"7065,00","0,00","0,00","0,00","0,00","21834,07"
2025/01,52000,Ministério da Defesa,52131,Comando da Marinha,783701,HOSPITAL NAVAL DE NATAL,1,TESOURO NACIONAL,52931,FUNDO NAVAL,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0007,ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,47,Obrigações Tributárias e Contributivas,91,"Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fis","0,00","0,00","0,00","0,00","0,00","2085,07"
2025/01,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo direto,250057,INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA,1,TESOURO NACIONAL,36901,FUNDO NACIONAL DE SAUDE,10,Saúde,302,Assistência hospitalar e ambulatorial,5118,ATENCAO ESPECIALIZADA A SAUDE,8759,"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM TRAUMATOLOGIA E ORTOPEDIA - INTO",0000,"APERFEICOAMENTO, AVALIACAO E DESENVOLVIMENTO DE ACOES E SERVICOS ESPECIALIZADOS EM TRAUMATOLOGIA E ORTOPEDIA - INTO",00,Sem informação,RJ,,87590033,"APERFEICOAMENTO, AVALIACAO E DESENVOL - NO ESTADO DO RIO DE",33,"APERFEICOAMENTO, AVALIACAO E DESENVOL - NO ES",-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,90,Aplicações Diretas,"7187467,06","0,00","0,00","0,00","0,00","5670804,49"
2025/01,52000,Ministério da Defesa,52131,Comando da Marinha,773002,DIRETORIA DE FINANCAS DA MARINHA - EXTERIOR,1,TESOURO NACIONAL,52931,FUNDO NAVAL,5,Defesa nacional,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0001,MANUTENCAO GERAL,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,33,Passagens e Despesas com Locomoção,90,Aplicações Diretas,"121137,78","121137,78","121137,78","0,00","0,00","0,00"
2025/01,-1,Sem informação,-3,,-3,Inválido,1,TESOURO NACIONAL,52121,COMANDO DO EXERCITO,5,Defesa nacional,153,Defesa terrestre,6112,DEFESA NACIONAL,14T5,IMPLANTACAO DO SISTEMA INTEGRADO DE MONITORAMENTO DE FRONTEIRAS - SISFRON,0001,IMPLANTACAO DO SISTEMA DE SENSORIAMENTO E APOIO A DECISAO DO SISTEMA INTEGRADO DE MONITORAMENTO DE FRONTEIRAS - SISFRON,PA,Sem informação,,,14T50001,IMPLANTACAO DO SISTEMA INTEGRADO DE M - NACIONAL,1,IMPLANTACAO DO SISTEMA INTEGRADO DE M - NACIO,-1,Sem informação,,SEM EMENDA,4,DESPESAS DE CAPITAL,4,Investimentos,52,Equipamentos e Material Permanente,90,Aplicações Diretas,"0,00","0,00","0,00","-3184683,76","0,00","0,00"
2025/01,26000,Ministério da Educação,26414,"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso",158950,INST.FED.MATO GROSSO/CAMPUS SORRISO,26414,"INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO",26414,"INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO",12,Educação,363,Ensino profissional,5112,EDUCACAO PROFISSIONAL E TECNOLOGICA QUE TRANSFORMA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",0000,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA - DESPESAS DIVERSAS",00,Sem informação,MT,,20RL0051,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MATO GR,51,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,33,Passagens e Despesas com Locomoção,90,Aplicações Diretas,"17000,00","0,00","0,00","0,00","0,00","17355,15"
2025/01,84000,Ministério dos Povos Indígenas,30202,Fundação Nacional dos Povos Indígenas,194007,COORDENACAO REG. DO VALE DO JAVARI/AM,19208,FUNDACAO NACIONAL DO INDIO,84201,FUNDACAO NACIONAL DOS POVOS INDIGENAS,14,Direitos da cidadania,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0001,OUTRAS DESPESAS ADMINISTRATIVAS,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,37,Locação de Mão-de-Obra,90,Aplicações Diretas,"179807,04","0,00","0,00","0,00","0,00","201043,86"
2025/01,30000,Ministério da Justiça e Segurança Pública,30108,Polícia Federal,200386,SUPERINTENDENCIA REGIONAL NO ESTADO DO PA,1,TESOURO NACIONAL,30108,DEPARTAMENTO DE POLICIA FEDERAL,6,Segurança pública,181,Policiamento,5116,SEGURANCA PUBLICA COM CIDADANIA,2726,"PREVENCAO E REPRESSAO AO TRAFICO ILICITO DE DROGAS E A CRIMES PRATICADOS CONTRA BENS, SERVICOS E INTERESSES DA UNIAO",0002,"PREVENCAO E REPRESSAO A CRIMES PRATICADOS CONTRA BENS, SERVICOS E INTERESSES DA UNIAO - EIXO POLICIA JUDICIARIA",00,Sem informação,,,27260001,PREVENCAO E REPRESSAO AO TRAFICO ILIC - NACIONAL,1,PREVENCAO E REPRESSAO AO TRAFICO ILIC - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,14,Diárias - Civil,90,Aplicações Diretas,"146227,68","54468,10","34455,45","0,00","0,00","8112,12"
2025/01,26000,Ministério da Educação,26404,"Instituto Federal de Educação, Ciência e Tecnologia Baiano",158443,INST.FED.BAIANO/CAMPUS CATU,26404,"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO",26404,"INST.FED.DE EDUC.,CIENC.E TEC.BAIANO",12,Educação,363,Ensino profissional,5012,EDUCACAO PROFISSIONAL E TECNOLOGICA,20RL,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",0000,"FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA",00,Sem informação,BA,,20RL0029,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DA BAHIA,29,FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","10730,55"
2025/01,52000,Ministério da Defesa,52904,Fundo do Exército,167460,BASE DE APOIO REGIONAL DE BAURU,1,TESOURO NACIONAL,52921,FUNDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2004,"ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0007,ATENDIMENTO MEDICO-HOSPITALAR - PARTICIPACAO DO MILITAR,00,Sem informação,,,20040001,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIONAL,1,ASSISTENCIA MEDICA E ODONTOLOGICA AOS - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"325138,65","66487,06","66487,06","0,00","0,00","1762,74"
2025/01,26000,Ministério da Educação,26237,Universidade Federal de Juiz de Fora,153061,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,15228,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,26237,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,12,Educação,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,212B,"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0001,ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS,00,Sem informação,MG,,212B0031,BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G,31,BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ES,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,8,Outros Benefícios Assistenciais do servidor ,90,Aplicações Diretas,"2686692,00","213987,33","0,00","0,00","0,00","234816,73"
2025/01,44000,Ministério do Meio Ambiente e Mudança do Cl,20701,Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,193099,IBAMA-INST.BRAS.DO MEIO AMB.E DOS REC.NAT.REN,19211,INST.BRAS.DO MEIO-AMBIENTE E DOS REC.NAT.REN.,44201,INST.BRAS.DO MEIO AMB.E REC.NAT.RENOVAVEIS,18,Gestão ambiental,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000,ADMINISTRACAO DA UNIDADE,0006,PROMOVER A TRANSFORMACAO DIGITAL COM FOCO NA QUALIDADE DOS SERVICOS DE TI,00,Sem informação,,,20000001,ADMINISTRACAO DA UNIDADE       - NACIONAL,1,ADMINISTRACAO DA UNIDADE       - NACIONAL,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,40,Serviços de Tecnologia da Informação e Com,90,Aplicações Diretas,"1217915,85","0,00","0,00","0,00","0,00","1459198,55"
2025/01,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120632,GRUPAMENTO DE APOIO DE RECIFE,1,TESOURO NACIONAL,52911,FUNDO AERONAUTICO,5,Defesa nacional,151,Defesa aérea,6112,DEFESA NACIONAL,20XV,OPERACAO DO SISTEMA DE CONTROLE DO ESPACO AEREO BRASILEIRO - SISCEAB,0002,OPERACAO E MANUTENCAO DE EQUIPAMENTOS E SISTEMAS DO CONTROLE DO ESPACO AEREO BRASILEIRO,00,Sem informação,,,20XV0001,OPERACAO DO SISTEMA DE CONTROLE DO ES - NACIONAL,1,OPERACAO DO SISTEMA DE CONTROLE DO ES - NACIO,-1,Sem informação,,SEM EMENDA,4,DESPESAS DE CAPITAL,4,Investimentos,52,Equipamentos e Material Permanente,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","50421,64"
2025/01,35000,Ministério das Relações Exteriores,35000,Ministério das Relações Exteriores - Unidades com vínculo direto,240324,EMBAIXADA DO BRASIL EM BEIRUTE - USD,1,TESOURO NACIONAL,35101,MINISTERIO DAS RELACOES EXTERIORES,7,Relações exteriores,211,Relações diplomáticas,2316,RELACOES INTERNACIONAIS E ASSISTENCIA A BRASILEIRAS E BRASILEIROS NO EXTERIOR,20WW,RELACOES E NEGOCIACOES BILATERAIS,000E,SERVICOS E MANUTENCAO DO POSTO (SMP),00,Sem informação,,,20WW0002,RELACOES E NEGOCIACOES BILATERAIS   - EXTERIOR,2,RELACOES E NEGOCIACOES BILATERAIS   - EXTERIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,39,Outros Serviços de Terceiros - Pessoa Juríd,90,Aplicações Diretas,"85346,78","40857,32","40857,32","0,00","0,00","256,52"
2025/01,33000,Ministério da Previdência Social,37202,Instituto Nacional do Seguro Social,512074,SUPERINTENDENCIA REGIONAL SUDESTE III,57202,INSTITUTO NACIONAL DO SEGURO SOCIAL,33201,INSTITUTO NACIONAL DO SEGURO SOCIAL,9,Previdência social,122,Administração geral,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,21FT,ATENDIMENTO DA CLIENTELA PREVIDENCIARIA,0001,MANUTENCAO DO FUNCIONAMENTO DA PREVIDENCIA SOCIAL,00,Sem informação,,,21FT0001,ATENDIMENTO DA CLIENTELA PREVIDENCIAR - NACIONAL,1,ATENDIMENTO DA CLIENTELA PREVIDENCIAR - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,92,Despesas de Exercícios Anteriores,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","59479,42"
2025/01,33000,Ministério da Previdência Social,33000,Ministério da Previdência Social - Unidades com vínculo direto,330094,CENTRO DE SERVICOS COMPARTILHADOS - MPS,1,TESOURO NACIONAL,33101,MINISTERIO DA PREVIDENCIA SOCIAL,9,Previdência social,271,Previdência básica,2314,"PREVIDENCIA SOCIAL: PROMOCAO, GARANTIA DE DIREITOS E CIDADANIA",212S,"DESENVOLVIMENTO, SUSTENTABILIDADE E FOMENTO DOS REGIMES DE PREVIDENCIA",0003,DESENVOLVIMENTO E SUSTENTABILIDADE DOS REGIMES PROPRIOS DE PREVIDENCIA,00,Sem informação,,,212S0001,"DESENVOLVIMENTO, SUSTENTABILIDADE E F - NACIONAL",1,"DESENVOLVIMENTO, SUSTENTABILIDADE E F - NACIO",-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,33,Passagens e Despesas com Locomoção,90,Aplicações Diretas,"79000,00","0,00","0,00","0,00","0,00","0,00"
2025/01,52000,Ministério da Defesa,52121,Comando do Exército,160247,32º BATALHAO DE INFANTARIA LEVE-MONTANHA,1,TESOURO NACIONAL,52121,COMANDO DO EXERCITO,5,Defesa nacional,331,Proteção e benefícios ao trabalhador,32,PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,212B,"BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",0006,ALIMENTACAO DE MILITARES ATIVOS EM RANCHO,00,Sem informação,,,212B0001,BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIONAL,1,BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NACIO,-1,Sem informação,,SEM EMENDA,3,DESPESAS CORRENTES,3,Outras Despesas Correntes,30,Material de Consumo,90,Aplicações Diretas,"0,00","0,00","0,00","0,00","0,00","70004,52"
